Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-12 00:00:00-04:00,43.012580509067135,43.65060001573836,42.86203531049448,43.23003387451172,129870400,0.0,0.0
2019-03-13 00:00:00-04:00,43.55022827826939,43.801135672491235,43.232412731751154,43.42119216918945,124130000,0.0,0.0
2019-03-14 00:00:00-04:00,43.94450361458386,43.99229827171578,43.62429983063425,43.90388107299805,94318000,0.0,0.0
2019-03-15 00:00:00-04:00,44.171519718082784,44.76413630754834,43.9062753998339,44.47499465942383,156171600,0.0,0.0
2019-03-18 00:00:00-04:00,44.39853127348104,45.01743348832118,44.39613935267995,44.929019927978516,104879200,0.0,0.0
2019-03-19 00:00:00-04:00,45.007881832051886,45.16081528556105,44.42721017595446,44.572975158691406,126585600,0.0,0.0
2019-03-20 00:00:00-04:00,44.501286360698266,45.28029420823643,44.142848240779564,44.96247863769531,124140800,0.0,0.0
2019-03-21 00:00:00-04:00,45.40693149712946,46.914760254354924,45.35674856766888,46.61845016479492,204136800,0.0,0.0
2019-03-22 00:00:00-04:00,46.67819214407311,47.23974655431228,45.58854104236857,45.65306091308594,169630800,0.0,0.0
2019-03-25 00:00:00-04:00,45.76298343726282,45.87529432805428,44.58969888594255,45.101070404052734,175381200,0.0,0.0
2019-03-26 00:00:00-04:00,45.798821115947895,46.09035099490337,44.10699323759352,44.63508987426758,199202000,0.0,0.0
2019-03-27 00:00:00-04:00,45.103456761974385,45.344803747769916,44.57774832631072,45.03654861450195,119393600,0.0,0.0
2019-03-28 00:00:00-04:00,45.151250073839364,45.29701504101596,44.8119291240327,45.096290588378906,83121600,0.0,0.0
2019-03-29 00:00:00-04:00,45.36152769314211,45.42126736450016,45.053268947051265,45.390201568603516,94256000,0.0,0.0
2019-04-01 00:00:00-04:00,45.79404928483894,45.80360602937068,45.01504516466666,45.69846725463867,111448000,0.0,0.0
2019-04-02 00:00:00-04:00,45.66261540494625,46.467908673343175,45.65305866163964,46.36276626586914,91062800,0.0,0.0
2019-04-03 00:00:00-04:00,46.178780541596,46.955396514481826,46.15488320701867,46.68059539794922,93087200,0.0,0.0
2019-04-04 00:00:00-04:00,46.54676435485593,46.924319544779436,46.152483951684545,46.7618293762207,76457200,0.0,0.0
2019-04-05 00:00:00-04:00,46.94344302898936,47.09876839535696,46.81918346513947,47.07487106323242,74106400,0.0,0.0
2019-04-08 00:00:00-04:00,46.93628077758069,47.84671310035385,46.91716363859226,47.815650939941406,103526800,0.0,0.0
2019-04-09 00:00:00-04:00,47.86821965823758,48.47278501803434,47.607751843580196,47.672271728515625,143072800,0.0,0.0
2019-04-10 00:00:00-04:00,47.47632270087163,47.96858078870837,47.356843325868965,47.939903259277344,86781200,0.0,0.0
2019-04-11 00:00:00-04:00,47.9948677895385,48.030710144590735,47.41897631022419,47.54084396362305,83603200,0.0,0.0
2019-04-12 00:00:00-04:00,47.60058534576571,47.825207168671724,46.88610097069138,47.521728515625,111042800,0.0,0.0
2019-04-15 00:00:00-04:00,47.45242441032009,47.7559030143288,47.31621618584424,47.60774612426758,70146400,0.0,0.0
2019-04-16 00:00:00-04:00,47.66271269522927,48.1191211252624,47.44764763783954,47.61252975463867,102785600,0.0,0.0
2019-04-17 00:00:00-04:00,47.68182349642656,48.5994277929976,47.459593627169305,48.53968811035156,115627200,0.0,0.0
2019-04-18 00:00:00-04:00,48.537295815006495,48.78342301391168,48.393922765494615,48.71412658691406,96783200,0.0,0.0
2019-04-22 00:00:00-04:00,48.4679927477971,48.972195742211845,48.35090167411639,48.87422180175781,77758000,0.0,0.0
2019-04-23 00:00:00-04:00,48.850318855931384,49.643663385612655,48.72367105331189,49.57914352416992,93292000,0.0,0.0
2019-04-24 00:00:00-04:00,49.55048419475769,49.81811681526818,49.4764075691679,49.50269317626953,70162400,0.0,0.0
2019-04-25 00:00:00-04:00,49.42383448353397,49.64606435188864,49.015213451557486,49.05344772338867,74172800,0.0,0.0
2019-04-26 00:00:00-04:00,48.96263649145658,48.986533820100895,48.298331592813334,48.81926345825195,74596400,0.0,0.0
2019-04-29 00:00:00-04:00,48.843158131769954,49.2183250510199,48.71412203464543,48.893341064453125,88818800,0.0,0.0
2019-04-30 00:00:00-04:00,48.52294670492856,48.60419177723078,47.57906069237761,47.95183563232422,186139600,0.0,0.0
2019-05-01 00:00:00-04:00,50.15265814578386,51.4502022665524,49.997332787495154,50.30559158325195,259309200,0.0,0.0
2019-05-02 00:00:00-04:00,50.14308488039862,50.814558138849286,49.734467609272336,49.97820281982422,127985200,0.0,0.0
2019-05-03 00:00:00-04:00,50.39399414520228,50.62100415414643,50.23628054673667,50.5994987487793,83569600,0.0,0.0
2019-05-06 00:00:00-04:00,48.816881305789316,49.904144344696654,48.62810549811918,49.818119049072266,129772400,0.0,0.0
2019-05-07 00:00:00-04:00,49.19681493667789,49.564809705012614,47.99007285549131,48.47515869140625,155054800,0.0,0.0
2019-05-08 00:00:00-04:00,48.24576342086202,49.06778198932402,48.209921071861906,48.48472213745117,105358000,0.0,0.0
2019-05-09 00:00:00-04:00,47.88732997606126,48.19319687117108,46.993626623189535,47.96379852294922,139634400,0.0,0.0
2019-05-10 00:00:00-04:00,47.356900113901595,47.699928903019405,46.24146450186388,47.2993278503418,164834800,0.1925,0.0
2019-05-13 00:00:00-04:00,45.02767625266252,45.45225932989758,43.861864488539425,44.550315856933594,229722400,0.0,0.0
2019-05-14 00:00:00-04:00,44.71583044286349,45.5050304806873,44.4759515223957,45.255558013916016,146118800,0.0,0.0
2019-05-15 00:00:00-04:00,44.682251905478665,45.99678749318761,44.622282169503194,45.79768753051758,106178800,0.0,0.0
2019-05-16 00:00:00-04:00,45.55540480127524,46.169494226914495,45.29873260994696,45.59618377685547,132125600,0.0,0.0
2019-05-17 00:00:00-04:00,44.840576434921886,45.79289628812186,44.79979744713468,45.337127685546875,131516400,0.0,0.0
2019-05-20 00:00:00-04:00,44.022587263410635,44.22168723717779,43.245378124155245,43.919437408447266,154449200,0.0,0.0
2019-05-21 00:00:00-04:00,44.430375665152575,45.0972387970972,44.30563759679789,44.761409759521484,113459200,0.0,0.0
2019-05-22 00:00:00-04:00,44.29604729221338,44.547920918961154,43.78990256693896,43.84507369995117,118994400,0.0,0.0
2019-05-23 00:00:00-04:00,43.130228255829316,43.3077363046278,42.65286791270511,43.09664535522461,146118800,0.0,0.0
2019-05-24 00:00:00-04:00,43.22618717622051,43.69155293690162,42.84717798618397,42.93113708496094,94858800,0.0,0.0
2019-05-28 00:00:00-04:00,42.919141022494294,43.31973842722147,42.67686460222569,42.753623962402344,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,42.319446790117254,43.0222940646248,42.218698063515376,42.54973220825195,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,42.68645716562878,42.993501919781856,42.37941241147571,42.770416259765625,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,42.27385456207291,42.69604373907823,41.97640708946784,41.99559783935547,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,42.12274434101084,42.67926159185684,40.84418912083457,41.571022033691406,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,42.084355794351495,43.13742404378141,41.863667640377166,43.09184646606445,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,44.20490838724346,44.37522411303427,43.45168836187517,43.78751754760742,119093600,0.0,0.0
2019-06-06 00:00:00-04:00,43.91703339976436,44.490343875899626,43.69394409937065,44.43037414550781,90105200,0.0,0.0
2019-06-07 00:00:00-04:00,44.739813192921176,46.03755894566646,44.56230514603037,45.612972259521484,122737600,0.0,0.0
2019-06-10 00:00:00-04:00,46.01117690391253,46.865145307701894,45.965599321643666,46.195884704589844,104883600,0.0,0.0
2019-06-11 00:00:00-04:00,46.74281056654767,47.016272412741905,46.44056441873156,46.73081588745117,107731600,0.0,0.0
2019-06-12 00:00:00-04:00,46.524523831423096,47.00908035832402,46.39019219868125,46.582096099853516,73012800,0.0,0.0
2019-06-13 00:00:00-04:00,46.70442100422897,47.20576702576018,46.44055641091537,46.572486877441406,86698400,0.0,0.0
2019-06-14 00:00:00-04:00,45.94880787324303,46.4381592596896,45.6489592231439,46.2342643737793,75046000,0.0,0.0
2019-06-17 00:00:00-04:00,46.272635164780475,46.76678873942848,46.09752460469207,46.51011657714844,58676400,0.0,0.0
2019-06-18 00:00:00-04:00,47.0282616466232,48.045345895628145,46.82676423807637,47.60396957397461,106204000,0.0,0.0
2019-06-19 00:00:00-04:00,47.899035585966935,47.94701431279798,47.330523543595945,47.4648551940918,84496800,0.0,0.0
2019-06-20 00:00:00-04:00,48.06454714761381,48.12211941703031,47.503231246787394,47.84626007080078,86056000,0.0,0.0
2019-06-21 00:00:00-04:00,47.68793840514165,48.17969100957761,47.53201488359428,47.68313980102539,191202400,0.0,0.0
2019-06-24 00:00:00-04:00,47.62556895969275,48.014175378981264,47.536814912325745,47.63516616821289,72881600,0.0,0.0
2019-06-25 00:00:00-04:00,47.59918592168598,47.798285921333026,46.84596604435592,46.91313552856445,84281200,0.0,0.0
2019-06-26 00:00:00-04:00,47.440864288560434,48.21327485447175,47.34011556173668,47.927818298339844,104270000,0.0,0.0
2019-06-27 00:00:00-04:00,48.04536742276033,48.35241593655339,47.872657895380335,47.91343688964844,83598800,0.0,0.0
2019-06-28 00:00:00-04:00,47.659151485123374,47.855853995313346,47.26815125724798,47.476844787597656,124442400,0.0,0.0
2019-07-01 00:00:00-04:00,48.73619787914483,49.05283979839883,48.13170199891738,48.34759521484375,109012000,0.0,0.0
2019-07-02 00:00:00-04:00,48.314018893927646,48.72661096961243,48.30202421469893,48.63065719604492,67740800,0.0,0.0
2019-07-03 00:00:00-04:00,48.76259268904688,49.040853149657444,48.621064986934755,49.03365707397461,45448000,0.0,0.0
2019-07-05 00:00:00-04:00,48.77938372352639,49.19437326324015,48.671435272736204,48.990474700927734,69062000,0.0,0.0
2019-07-08 00:00:00-04:00,48.170097418814755,48.31162513864177,47.59438933055346,47.980594635009766,101354400,0.0,0.0
2019-07-09 00:00:00-04:00,47.78388404908018,48.338003814062816,47.690331409021574,48.27323913574219,82312000,0.0,0.0
2019-07-10 00:00:00-04:00,48.41956465038152,48.87053456066116,48.34999770925987,48.75059509277344,71588400,0.0,0.0
2019-07-11 00:00:00-04:00,48.76979472876389,49.02886446581431,48.38599055778244,48.39558410644531,80767200,0.0,0.0
2019-07-12 00:00:00-04:00,48.56350023098491,48.93531339323115,48.50353048417948,48.767398834228516,70380800,0.0,0.0
2019-07-15 00:00:00-04:00,48.95689612482575,49.38388038130091,48.93530789686365,49.225563049316406,67789600,0.0,0.0
2019-07-16 00:00:00-04:00,49.076836488848954,49.441453539912956,48.81536929589903,49.05524826049805,67467200,0.0,0.0
2019-07-17 00:00:00-04:00,48.947299141394076,49.19677163205839,48.76019385833028,48.77938461303711,56430000,0.0,0.0
2019-07-18 00:00:00-04:00,48.93530758783078,49.38628120159084,48.86334316814913,49.3335075378418,74162400,0.0,0.0
2019-07-19 00:00:00-04:00,49.36468058691618,49.534996228045955,48.54189766073192,48.597068786621094,83717200,0.0,0.0
2019-07-22 00:00:00-04:00,48.851352008775265,49.71011918227102,48.84175846024879,49.70772171020508,89111600,0.0,0.0
2019-07-23 00:00:00-04:00,50.00516197466283,50.11310675812358,49.72450041329824,50.0963134765625,73420800,0.0,0.0
2019-07-24 00:00:00-04:00,49.815666829331136,50.170686691236945,49.69572734055431,50.055545806884766,59966400,0.0,0.0
2019-07-25 00:00:00-04:00,50.1083129059347,50.19227200117714,49.59017350388009,49.65974044799805,55638400,0.0,0.0
2019-07-26 00:00:00-04:00,49.77008000154202,50.30980760087417,49.6885220427725,49.83245086669922,70475600,0.0,0.0
2019-07-29 00:00:00-04:00,50.005168274295485,50.52810263617911,50.00036967035038,50.29781723022461,86693600,0.0,0.0
2019-07-30 00:00:00-04:00,50.07712583483784,50.412958544568326,49.729302106403715,50.08192443847656,135742800,0.0,0.0
2019-07-31 00:00:00-04:00,51.91460524561304,53.10200539212989,50.68642611421521,51.10381317138672,277125600,0.0,0.0
2019-08-01 00:00:00-04:00,51.310100973963266,52.300802112845126,49.59257064002337,49.997962951660156,216071600,0.0,0.0
2019-08-02 00:00:00-04:00,49.302329028554766,49.518218657668285,48.3668024220456,48.94011306762695,163448400,0.0,0.0
2019-08-05 00:00:00-04:00,47.4936360636799,47.65195339366566,46.19589002649284,46.378196716308594,209572000,0.0,0.0
2019-08-06 00:00:00-04:00,47.090632244363086,47.51282150446329,46.546106047444944,47.25614929199219,143299200,0.0,0.0
2019-08-07 00:00:00-04:00,46.87473692091355,47.87023289591732,46.49333034680226,47.7454948425293,133457600,0.0,0.0
2019-08-08 00:00:00-04:00,48.02376456461598,48.82256189914169,47.829463202753935,48.7985725402832,108038000,0.0,0.0
2019-08-09 00:00:00-04:00,48.47110209877175,48.82265398058782,47.98711110477218,48.39645767211914,98478800,0.1925,0.0
2019-08-12 00:00:00-04:00,48.06657126313836,48.65169375794879,47.953399498178506,48.273651123046875,89927600,0.0,0.0
2019-08-13 00:00:00-04:00,48.40367264885095,51.08125991414435,48.273643814503934,50.317955017089844,188874000,0.0,0.0
2019-08-14 00:00:00-04:00,48.9189725839154,49.70876470572773,48.781720309041134,48.820247650146484,146189600,0.0,0.0
2019-08-15 00:00:00-04:00,48.99119743286399,49.39572338464336,48.07860011265632,48.5770378112793,108909600,0.0,0.0
2019-08-16 00:00:00-04:00,49.18865826121502,49.88213572752511,49.082709906732134,49.72321319580078,110481600,0.0,0.0
2019-08-19 00:00:00-04:00,50.71526786677694,51.22333570759852,50.57320242659927,50.6502571105957,97654400,0.0,0.0
2019-08-20 00:00:00-04:00,50.77786473781691,51.372617132463354,50.64302274414576,50.652652740478516,107537200,0.0,0.0
2019-08-21 00:00:00-04:00,51.285942069853526,51.444860921191584,50.951243603558915,51.201663970947266,86141600,0.0,0.0
2019-08-22 00:00:00-04:00,51.33410496983848,51.63509296401018,50.74657581734815,51.158329010009766,89014800,0.0,0.0
2019-08-23 00:00:00-04:00,50.42872331972758,51.0595965612192,48.39886234899058,48.793758392333984,187272000,0.0,0.0
2019-08-26 00:00:00-04:00,49.569110812090805,49.88936247802089,49.3764777614495,49.72080993652344,104174400,0.0,0.0
2019-08-27 00:00:00-04:00,50.050686979684386,50.21683292459266,49.00806422575764,49.15976333618164,103493200,0.0,0.0
2019-08-28 00:00:00-04:00,49.1453108526982,49.53539003561432,48.957494677651994,49.48963928222656,63755200,0.0,0.0
2019-08-29 00:00:00-04:00,50.20478918362739,50.40223903898198,49.76173581076194,50.32759094238281,83962000,0.0,0.0
2019-08-30 00:00:00-04:00,50.60449505924294,50.67432263613486,49.89175408799683,50.2625732421875,84573600,0.0,0.0
2019-09-03 00:00:00-04:00,49.706350727227374,49.838786156000836,49.174206105477474,49.530574798583984,80092000,0.0,0.0
2019-09-04 00:00:00-04:00,50.1782929190848,50.44075347709429,49.92064919607755,50.37092590332031,76752400,0.0,0.0
2019-09-05 00:00:00-04:00,51.047551146061835,51.521908401116775,50.92956255891965,51.35576248168945,95654800,0.0,0.0
2019-09-06 00:00:00-04:00,51.541182424007545,51.63027369034283,51.170363175155885,51.350955963134766,77449200,0.0,0.0
2019-09-09 00:00:00-04:00,51.731397451538086,52.116663477775006,50.82362048552351,51.570068359375,109237600,0.0,0.0
2019-09-10 00:00:00-04:00,51.49542793877774,52.198535368222906,50.97773012034865,52.17927169799805,127111600,0.0,0.0
2019-09-11 00:00:00-04:00,52.509157675957375,53.867215213888514,52.427286157903254,53.83831787109375,177158400,0.0,0.0
2019-09-12 00:00:00-04:00,54.12967151186865,54.519750703833786,53.66253764416418,53.717918395996094,128906800,0.0,0.0
2019-09-13 00:00:00-04:00,52.97388148716518,53.164104263143614,52.25632721215194,52.67289352416992,159053200,0.0,0.0
2019-09-16 00:00:00-04:00,52.42728016772022,53.0051791933835,52.38634625045487,52.94979476928711,84632400,0.0,0.0
2019-09-17 00:00:00-04:00,52.96425064671275,53.17133050892715,52.76198394642771,53.142433166503906,73274800,0.0,0.0
2019-09-18 00:00:00-04:00,53.22911979676367,53.66013662625414,52.8390405643594,53.640872955322266,101360000,0.0,0.0
2019-09-19 00:00:00-04:00,53.45786308584325,53.87924618892398,53.06296706763722,53.20503616333008,88242400,0.0,0.0
2019-09-20 00:00:00-04:00,53.3061712623539,53.5903021245644,52.364680069600674,52.427284240722656,221652400,0.0,0.0
2019-09-23 00:00:00-04:00,52.72104160485233,52.93534484990348,52.408013443475554,52.6656608581543,76662000,0.0,0.0
2019-09-24 00:00:00-04:00,53.22189425113329,53.57344980178492,52.29726012839584,52.415245056152344,124763200,0.0,0.0
2019-09-25 00:00:00-04:00,52.62473424277033,53.335065074389966,52.28521895124107,53.221893310546875,87613600,0.0,0.0
2019-09-26 00:00:00-04:00,52.973874779669096,53.20021828704927,52.6921505228775,52.9473876953125,75334000,0.0,0.0
2019-09-27 00:00:00-04:00,53.10389903932203,53.20503421362408,52.31892386733519,52.68974304199219,101408000,0.0,0.0
2019-09-30 00:00:00-04:00,53.19058526881853,54.076695641123095,53.16409818413681,53.929813385009766,103909600,0.0,0.0
2019-10-01 00:00:00-04:00,54.194679748216515,54.95316779581715,53.985189668822,54.079097747802734,139223200,0.0,0.0
2019-10-02 00:00:00-04:00,53.71069557972817,53.835907592119455,52.47543989247352,52.72345733642578,138449200,0.0,0.0
2019-10-03 00:00:00-04:00,52.59583700593172,53.20504000200288,51.80123175069933,53.171329498291016,114426000,0.0,0.0
2019-10-04 00:00:00-04:00,54.33193404188315,54.777397655893,53.91055093237027,54.66181564331055,138478800,0.0,0.0
2019-10-07 00:00:00-04:00,54.48364727877871,55.36493738990987,54.3801054915695,54.67387008666992,122306000,0.0,0.0
2019-10-08 00:00:00-04:00,54.37528125988171,54.91464931879182,54.016502298134355,54.033355712890625,111820000,0.0,0.0
2019-10-09 00:00:00-04:00,54.66663360595703,54.84963295173128,54.33193516189685,54.66663360595703,74770400,0.0,0.0
2019-10-10 00:00:00-04:00,54.88333820244352,55.48772428275277,54.73164279284251,55.403446197509766,113013600,0.0,0.0
2019-10-11 00:00:00-04:00,56.09211908208903,57.221426568180554,55.93801338366912,56.877098083496094,166795600,0.0,0.0
2019-10-14 00:00:00-04:00,56.561652484899206,57.33940797097047,56.50627173244244,56.79521942138672,96427600,0.0,0.0
2019-10-15 00:00:00-04:00,56.92043216170895,57.223826687854974,56.556840046506,56.66278839111328,87360000,0.0,0.0
2019-10-16 00:00:00-04:00,56.19323069796759,56.643511053897996,56.15229678818635,56.43402099609375,73903200,0.0,0.0
2019-10-17 00:00:00-04:00,56.60741314693982,56.862650378080104,56.22937413690274,56.65316390991211,67585200,0.0,0.0
2019-10-18 00:00:00-04:00,56.487018350333805,57.20698296006375,56.414780496399956,56.92525863647461,97433600,0.0,0.0
2019-10-21 00:00:00-04:00,57.19252621915649,58.028069045974206,57.14436888293073,57.9124870300293,87247200,0.0,0.0
2019-10-22 00:00:00-04:00,58.06900752868315,58.319427901237304,57.6981882948495,57.780059814453125,82293600,0.0,0.0
2019-10-23 00:00:00-04:00,58.29533908685675,58.569839910082464,58.08344242536013,58.555389404296875,75828800,0.0,0.0
2019-10-24 00:00:00-04:00,58.87565524701943,58.945486515651,58.22552194750612,58.6517219543457,69275200,0.0,0.0
2019-10-25 00:00:00-04:00,58.55058944666946,59.410209189237406,58.483168434474706,59.37409210205078,73477200,0.0,0.0
2019-10-28 00:00:00-04:00,59.57632934095338,60.01697598466977,59.407776883452904,59.96881866455078,96572800,0.0,0.0
2019-10-29 00:00:00-04:00,59.949573571684454,60.137389750244175,58.40851680551002,58.58188247680664,142839600,0.0,0.0
2019-10-30 00:00:00-04:00,58.93584295422127,59.0658717968088,58.0810401770053,58.57465744018555,124522000,0.0,0.0
2019-10-31 00:00:00-04:00,59.533007204842754,59.997730814775515,57.12991687660738,59.89900588989258,139162000,0.0,0.0
2019-11-01 00:00:00-04:00,60.08683200161048,61.62548243900126,59.99533415230634,61.5989990234375,151125200,0.0,0.0
2019-11-04 00:00:00-05:00,61.962575744593835,62.08779142591786,61.49303898464309,62.00351333618164,103272000,0.0,0.0
2019-11-05 00:00:00-05:00,61.895165179872116,62.16966974444476,61.71939290273919,61.914432525634766,79897600,0.0,0.0
2019-11-06 00:00:00-05:00,61.82773857533684,62.00110792982626,61.49063353836815,61.94091033935547,75864400,0.0,0.0
2019-11-07 00:00:00-05:00,62.48914747345624,62.87798771029091,62.33699291862533,62.655792236328125,94940400,0.1925,0.0
2019-11-08 00:00:00-05:00,62.477069497337645,62.89971772722084,62.03268595722276,62.827266693115234,69986400,0.0,0.0
2019-11-11 00:00:00-05:00,62.38288317716648,63.389996893014086,62.37805556445394,63.324790954589844,81821200,0.0,0.0
2019-11-12 00:00:00-05:00,63.16777481513735,63.467256196445895,63.0156276895411,63.26679611206055,87388800,0.0,0.0
2019-11-13 00:00:00-05:00,63.06635913402775,63.947881064133014,63.0518689279745,63.87301254272461,102734400,0.0,0.0
2019-11-14 00:00:00-05:00,63.69912937208669,63.97204056534304,63.30063392308077,63.431053161621094,89182800,0.0,0.0
2019-11-15 00:00:00-05:00,63.68221100347261,64.18939029468679,63.52040125590579,64.18456268310547,100206400,0.0,0.0
2019-11-18 00:00:00-05:00,64.19424508262121,64.58791301993742,63.815074726985145,64.50821685791016,86703200,0.0,0.0
2019-11-19 00:00:00-05:00,64.70140915448063,64.72556195764945,64.09521580622737,64.31257629394531,76167200,0.0,0.0
2019-11-20 00:00:00-05:00,64.13143860398654,64.26185046884207,62.8900568037216,63.563880920410156,106234400,0.0,0.0
2019-11-21 00:00:00-05:00,63.68462919164599,63.761915200189335,63.07842857838323,63.27888870239258,121395200,0.0,0.0
2019-11-22 00:00:00-05:00,63.4189565731236,63.56144849076254,62.996308431340786,63.223331451416016,65325200,0.0,0.0
2019-11-25 00:00:00-05:00,63.447961919025765,64.34880925150556,63.40207379882107,64.33190155029297,84020400,0.0,0.0
